time,irradiance,power,theoretical_power,temp,humidity,wind_speed,cloud_cover (%),gti,precipitation
02-09-2021 17:35,81,0,14.7088872,27.762,84.089,3.981,96.828,29.112,0.284
02-09-2021 17:40,75,0,13.61934,27.666,84.699,4.223,97.83,19.698,0.264
02-09-2021 17:45,78,0,14.1641136,27.572,85.299,4.483,98.68,11.869,0.14
02-09-2021 17:50,81,0,14.7088872,27.479,85.884,4.754,99.335,5.929,0.068
02-09-2021 17:55,80,0,14.527296,27.388,86.45,5.027,99.754,2.183,0.012
02-09-2021 18:00,73,0,13.2561576,27.301,86.99,5.296,99.938,0.45,0.004
02-09-2021 18:05,58,0,10.5322896,27.218,87.501,5.556,99.948,0,0
02-09-2021 18:10,45,0,8.171604,27.138,87.981,5.804,99.857,0,0
02-09-2021 18:15,35,0,6.355692,27.063,88.429,6.04,99.712,0,0
02-09-2021 18:20,25,0,4.53978,26.993,88.845,6.265,99.519,0,0
02-09-2021 18:25,19,0,3.4502328,26.926,89.229,6.478,99.285,0,0
02-09-2021 18:30,15,0,2.723868,26.865,89.581,6.682,99.015,0,0
02-09-2021 18:35,9,0,1.6343208,26.808,89.9,6.874,98.716,0,0
02-09-2021 18:40,7,0,1.2711384,26.757,90.185,7.057,98.394,0,0
02-09-2021 18:45,7,0,1.2711384,26.71,90.437,7.231,98.056,0,0
02-09-2021 18:50,4,0,0.7263648,26.669,90.655,7.395,97.707,0,0
02-09-2021 18:55,3,0,0.5447736,26.633,90.839,7.55,97.354,0,0
03-09-2021 05:05,3,0,0.5447736,24.421,93.816,11.422,99,0.162,0.013
03-09-2021 05:10,1,0,0.1815912,24.444,93.636,11.53,99,0.451,0.013
03-09-2021 05:15,4,0,0.7263648,24.471,93.463,11.616,99,0.924,0.007
03-09-2021 05:20,2,0,0.3631824,24.501,93.294,11.68,99,1.577,0.008
03-09-2021 05:25,1,0,0.1815912,24.535,93.13,11.722,99,2.401,0.006
03-09-2021 05:30,3,0,0.5447736,24.573,92.969,11.742,99,3.392,0.007
03-09-2021 05:35,4,0,0.7263648,24.616,92.809,11.74,99,4.541,0.007
03-09-2021 05:40,0,0,0,24.663,92.65,11.715,99,5.843,0.004
03-09-2021 05:45,3,0,0.5447736,24.715,92.491,11.669,99,7.29,0.003
03-09-2021 05:50,2,0,0.3631824,24.772,92.33,11.599,99,8.876,0.005
03-09-2021 05:55,2,0,0.3631824,24.834,92.166,11.507,99,10.595,0.003
03-09-2021 06:00,2,0,0.3631824,24.902,91.998,11.393,98.988,12.942,0.002
03-09-2021 06:05,2,0,0.3631824,24.976,91.823,11.258,98.94,16.833,0
03-09-2021 06:10,2,0,0.3631824,25.055,91.638,11.108,98.837,23.058,0
03-09-2021 06:15,2,0,0.3631824,25.139,91.436,10.948,98.675,31.784,0
03-09-2021 06:20,2,0,0.3631824,25.229,91.212,10.784,98.462,42.632,0
03-09-2021 06:25,2,0,0.3631824,25.323,90.961,10.623,98.208,55.223,0
03-09-2021 06:30,4,0,0.7263648,25.423,90.678,10.471,97.921,69.179,0
03-09-2021 06:35,2,0,0.3631824,25.526,90.356,10.335,97.61,84.12,0
03-09-2021 06:40,6,0,1.0895472,25.634,89.99,10.222,97.284,99.67,0
03-09-2021 06:45,12,0,2.1790944,25.746,89.574,10.137,96.952,115.448,0
03-09-2021 06:55,22,0,3.9950064,25.979,88.573,10.079,96.306,146.178,0
03-09-2021 07:00,31,0,5.6293272,26.101,87.977,10.118,95.993,160.662,0
03-09-2021 07:05,43,0,7.8084216,26.226,87.315,10.206,95.663,174.814,0
03-09-2021 07:10,62,0,11.2586544,26.353,86.592,10.34,95.294,189.038,0
03-09-2021 07:15,77,0,13.9825224,26.482,85.815,10.516,94.885,203.574,0
03-09-2021 07:20,81,0,14.7088872,26.613,84.996,10.725,94.452,218.407,0
03-09-2021 07:25,80,0,14.527296,26.746,84.143,10.961,94.012,233.528,0
03-09-2021 07:30,80,0,14.527296,26.88,83.265,11.217,93.579,248.922,0
03-09-2021 07:35,87,0,15.7984344,27.016,82.372,11.486,93.17,264.578,0
03-09-2021 07:40,97,0,17.6143464,27.152,81.474,11.762,92.801,280.484,0
03-09-2021 07:45,108,0,19.6118496,27.289,80.58,12.037,92.488,296.628,0
03-09-2021 07:50,119,0,21.6093528,27.426,79.698,12.305,92.246,312.997,0
03-09-2021 07:55,134,0,24.3332208,27.563,78.84,12.558,92.091,329.579,0
03-09-2021 08:00,141,0,25.6043592,27.7,78.013,12.791,92.019,346.475,0
03-09-2021 08:05,157,0,28.5098184,27.836,77.224,12.999,92,363.865,0
03-09-2021 08:10,165,0,29.962548,27.971,76.475,13.181,92,381.882,0
03-09-2021 08:15,175,0,31.77846,28.105,75.766,13.339,92,400.496,0
03-09-2021 08:20,184,0,33.4127808,28.237,75.095,13.472,92,419.553,0
03-09-2021 08:25,188,0,34.1391456,28.367,74.463,13.585,92,438.896,0
03-09-2021 08:30,200,0,36.31824,28.495,73.867,13.677,92,458.368,0
03-09-2021 08:35,227,0,41.2212024,28.621,73.307,13.751,92,477.814,0
03-09-2021 08:40,249,0,45.2162088,28.744,72.781,13.807,92,497.078,0
03-09-2021 08:45,271,0,49.2112152,28.863,72.29,13.849,92,516.002,0
03-09-2021 08:55,321,0,58.2907752,29.091,71.405,13.892,92,552.209,0
03-09-2021 09:00,290,0,52.661448,29.198,71.01,13.897,92.036,569.567,0
03-09-2021 09:05,248,0,45.0346176,29.302,70.644,13.892,92.171,587.065,0
03-09-2021 09:10,244,0,44.3082528,29.401,70.306,13.878,92.456,605.17,0
03-09-2021 09:15,261,0,47.3953032,29.496,69.994,13.856,92.897,623.868,0
03-09-2021 09:20,259,0,47.0321208,29.587,69.706,13.825,93.456,642.726,0
03-09-2021 09:25,262,0,47.5768944,29.674,69.44,13.786,94.099,661.312,0
03-09-2021 09:30,284,0,51.5719008,29.758,69.193,13.739,94.79,679.194,0
03-09-2021 09:35,290,0,52.661448,29.839,68.963,13.684,95.492,695.938,0
03-09-2021 09:40,314,0,57.0196368,29.916,68.748,13.622,96.17,711.112,0
03-09-2021 09:45,370,0,67.188744,29.991,68.547,13.551,96.789,724.284,0
03-09-2021 09:50,367,0,66.6439704,30.063,68.357,13.474,97.313,735.02,0
03-09-2021 09:55,427,0,77.5394424,30.132,68.176,13.389,97.706,742.888,0
03-09-2021 10:00,612,0,111.1338144,30.199,68.002,13.298,97.967,748.074,0
03-09-2021 10:10,628,0,114.0392736,30.327,67.674,13.095,98.27,754.126,0
03-09-2021 10:15,510,0,92.611512,30.387,67.524,12.984,98.394,756.587,0
03-09-2021 10:20,349,0,63.3753288,30.445,67.386,12.868,98.51,758.844,0
03-09-2021 10:25,329,0,59.7435048,30.5,67.262,12.747,98.615,760.884,0
03-09-2021 10:30,355,0,64.464876,30.553,67.156,12.622,98.71,762.695,0
03-09-2021 10:35,409,0,74.2708008,30.602,67.068,12.492,98.793,764.263,0
03-09-2021 10:45,389,0,70.6389768,30.691,66.963,12.223,98.919,766.616,0
03-09-2021 10:50,413,0,74.9971656,30.731,66.949,12.084,98.96,767.375,0
03-09-2021 10:55,356,0,64.6464672,30.767,66.964,11.943,98.986,767.838,0.003
03-09-2021 11:00,364,0,66.0991968,30.799,67.011,11.8,98.997,767.361,0.01
03-09-2021 11:05,401,0,72.8180712,30.827,67.089,11.656,99,764.783,0.013
03-09-2021 11:10,405,0,73.544436,30.851,67.197,11.511,99,759.124,0.022
03-09-2021 11:15,440,0,79.900128,30.87,67.331,11.368,99,750.211,0.017
03-09-2021 11:20,479,0,86.9821848,30.885,67.487,11.226,99,738.564,0.022
03-09-2021 11:25,478,0,86.8005936,30.895,67.659,11.088,99,724.701,0.017
03-09-2021 11:30,478,0,86.8005936,30.899,67.845,10.954,99,709.143,0.017
03-09-2021 11:35,490,0,88.979688,30.898,68.039,10.825,99,692.408,0.01
03-09-2021 11:40,499,0,90.6140088,30.891,68.238,10.703,99,675.014,0.011
03-09-2021 11:45,530,0,96.243336,30.877,68.437,10.589,99,657.482,0.01
03-09-2021 11:50,531,0,96.4249272,30.857,68.633,10.484,99,640.331,0.021
03-09-2021 11:55,452,0,82.0792224,30.831,68.82,10.389,99,624.079,0.015
03-09-2021 12:00,488,0,88.6165056,30.798,68.995,10.304,99,608.46,0.016
03-09-2021 12:05,498,0,90.4324176,30.758,69.155,10.23,99,592.455,0.016
03-09-2021 12:10,595,0,108.046764,30.713,69.3,10.164,99,575.094,0.013
03-09-2021 12:15,629,0,114.2208648,30.665,69.429,10.103,99,556.241,0.013
03-09-2021 12:20,606,0,110.0442672,30.615,69.543,10.043,99,536.565,0.01
03-09-2021 12:25,712,0,129.2929344,30.566,69.643,9.982,99,516.731,0.014
03-09-2021 12:30,483,0,87.7085496,30.519,69.729,9.915,99,497.407,0.025
03-09-2021 12:35,420,0,76.268304,30.477,69.803,9.838,99,479.26,0.022
03-09-2021 12:45,421,0,76.4498952,30.415,69.913,9.642,99,449.165,0.022
03-09-2021 12:50,462,0,83.8951344,30.399,69.952,9.516,99,438.551,0.018
03-09-2021 12:55,440,0,79.900128,30.395,69.979,9.367,99,431.783,0.014
03-09-2021 13:00,411,0,74.6339832,30.405,69.997,9.19,98.993,429.088,0.034
03-09-2021 13:05,379,0,68.8230648,30.43,70.006,8.985,98.967,430,0.031
03-09-2021 13:10,380,0,69.004656,30.467,70.007,8.753,98.91,433.667,0.044
03-09-2021 13:15,390,0,70.820568,30.514,70.003,8.496,98.818,439.289,0.018
03-09-2021 13:20,338,0,61.3778256,30.566,69.994,8.218,98.695,446.378,0.018
03-09-2021 13:25,317,0,57.5644104,30.622,69.984,7.922,98.544,454.444,0.013
03-09-2021 13:30,325,0,59.01714,30.676,69.973,7.61,98.368,463,0.015
03-09-2021 13:35,303,0,55.0221336,30.726,69.964,7.287,98.172,471.556,0.034
03-09-2021 13:40,346,0,62.8305552,30.769,69.959,6.955,97.958,479.622,0.027
03-09-2021 13:45,355,0,64.464876,30.8,69.958,6.617,97.731,486.711,0.027
03-09-2021 13:50,301,0,54.6589512,30.816,69.964,6.277,97.493,492.333,0.016
03-09-2021 13:55,317,0,57.5644104,30.815,69.979,5.938,97.248,496,0.018
03-09-2021 14:00,357,0,64.8280584,30.792,70.004,5.603,96.974,497.275,0.017
03-09-2021 14:05,337,0,61.1962344,30.746,70.045,5.277,96.627,495.951,0.036
03-09-2021 14:10,312,0,56.6564544,30.677,70.109,4.968,96.174,492.089,0.036
03-09-2021 14:15,317,0,57.5644104,30.587,70.203,4.683,95.616,485.964,0.03
03-09-2021 14:20,323,0,58.6539576,30.477,70.339,4.433,94.986,477.888,0.025
03-09-2021 14:25,309,0,56.1116808,30.349,70.525,4.226,94.314,468.174,0.031
03-09-2021 14:30,312,0,56.6564544,30.204,70.771,4.071,93.632,457.133,0.03
03-09-2021 14:40,302,0,54.8405424,29.875,71.482,3.953,92.361,432.317,0.013
03-09-2021 14:45,297,0,53.9325864,29.693,71.965,4.009,91.835,419.166,0.03
03-09-2021 14:50,296,0,53.7509952,29.502,72.547,4.152,91.424,405.936,0.019
03-09-2021 14:55,292,0,53.0246304,29.303,73.236,4.392,91.158,392.938,0.145
03-09-2021 15:00,246,0,44.6714352,29.099,74.04,4.736,91.079,379.994,0.15
03-09-2021 15:05,192,0,34.8655104,28.892,74.954,5.182,91.219,366.445,0.272
03-09-2021 15:10,236,0,42.8555232,28.686,75.96,5.714,91.584,351.653,0.15
03-09-2021 15:15,273,0,49.5743976,28.485,77.026,6.309,92.143,335.487,0.217
03-09-2021 15:20,269,0,48.8480328,28.293,78.12,6.94,92.847,318.316,0.167
03-09-2021 15:25,231,0,41.9475672,28.115,79.209,7.58,93.649,300.509,0.261
03-09-2021 15:30,252,0,45.7609824,27.955,80.26,8.205,94.5,282.433,0.429
03-09-2021 15:35,213,0,38.6789256,27.818,81.239,8.786,95.351,264.457,0.397
03-09-2021 15:40,199,0,36.1366488,27.707,82.114,9.299,96.153,246.95,0.321
03-09-2021 15:45,197,0,35.7734664,27.627,82.852,9.716,96.857,230.279,0.225
03-09-2021 15:50,194,0,35.2286928,27.582,83.419,10.012,97.416,214.814,0.23
03-09-2021 15:55,195,0,35.410284,27.577,83.783,10.16,97.781,200.921,0.233
03-09-2021 16:00,187,0,33.9575544,27.615,83.914,10.136,97.797,188.69,0.083
03-09-2021 16:05,183,0,33.2311896,27.697,83.806,9.934,97.25,177.828,0.042
03-09-2021 16:10,173,0,31.4152776,27.819,83.476,9.565,96,167.891,0.018
03-09-2021 16:15,168,0,30.5073216,27.972,82.961,9.054,94.083,158.565,0.008
03-09-2021 16:20,170,0,30.870504,28.148,82.304,8.43,91.667,149.761,0.065
03-09-2021 16:25,165,0,29.962548,28.339,81.549,7.724,88.917,141.395,0.068
03-09-2021 16:30,155,0,28.146636,28.536,80.738,6.965,86,133.379,0.086
03-09-2021 16:40,160,0,29.054592,28.916,79.118,5.407,80.333,118.054,0.044
03-09-2021 16:45,154,0,27.9650448,29.082,78.394,4.666,77.917,110.572,0.039
03-09-2021 16:50,144,0,26.1491328,29.22,77.785,3.99,76,103.096,0.049
03-09-2021 16:55,132,0,23.9700384,29.323,77.333,3.409,74.75,95.539,0.055
03-09-2021 17:00,115,0,20.882988,29.383,77.077,2.948,74.328,87.702,0.043
03-09-2021 17:05,99,0,17.9775288,29.396,77.035,2.624,74.813,79.352,0.015
03-09-2021 17:10,92,0,16.7063904,29.364,77.201,2.434,76.167,70.382,0.009
03-09-2021 17:15,89,0,16.1616168,29.292,77.55,2.365,78.243,60.922,0.007
03-09-2021 17:20,91,0,16.5247992,29.187,78.051,2.4,80.861,51.258,0.011
03-09-2021 17:25,87,0,15.7984344,29.054,78.675,2.523,83.84,41.674,0.008
03-09-2021 17:30,85,0,15.435252,28.901,79.391,2.718,87,32.456,0.009
03-09-2021 17:35,81,0,14.7088872,28.734,80.171,2.969,90.16,23.888,0.002
03-09-2021 17:40,74,0,13.4377488,28.559,80.983,3.259,93.139,16.256,0.003
03-09-2021 17:45,69,0,12.5297928,28.383,81.798,3.572,95.757,9.845,0.005
03-09-2021 17:50,57,0,10.3506984,28.211,82.586,3.892,97.833,4.939,0.006
03-09-2021 17:55,52,0,9.4427424,28.051,83.317,4.202,99.187,1.825,0.005
03-09-2021 18:00,47,0,8.5347864,27.908,83.963,4.487,99.829,0.378,0.001
03-09-2021 18:05,43,0,7.8084216,27.785,84.509,4.737,100,0,0
03-09-2021 18:10,37,0,6.7188744,27.684,84.951,4.951,100,0,0
03-09-2021 18:15,32,0,5.8109184,27.603,85.298,5.129,100,0,0
03-09-2021 18:20,25,0,4.53978,27.539,85.562,5.277,100,0,0
03-09-2021 18:25,18,0,3.2686416,27.491,85.754,5.397,100,0,0
03-09-2021 18:30,13,0,2.3606856,27.455,85.884,5.495,100,0,0
03-09-2021 18:40,8,0,1.4527296,27.416,86.006,5.634,100,0,0
03-09-2021 18:45,4,0,0.7263648,27.407,86.02,5.684,100,0,0
03-09-2021 18:50,5,0,0.907956,27.403,86.017,5.726,100,0,0
03-09-2021 18:55,3,0,0.5447736,27.401,86.009,5.764,100,0,0
03-09-2021 19:00,4,0,0.7263648,27.399,86.005,5.801,100,0,0
04-09-2021 05:05,3,0,0.5447736,24.498,92.02,10.843,100,0.046,0.028
04-09-2021 05:10,2,0,0.3631824,24.499,92.052,10.761,100,0.129,0.048
04-09-2021 05:15,1,0,0.1815912,24.504,92.102,10.642,100,0.266,0.089
04-09-2021 05:20,3,0,0.5447736,24.514,92.169,10.494,100,0.456,0.085
04-09-2021 05:25,3,0,0.5447736,24.528,92.249,10.323,100,0.697,0.115
04-09-2021 05:30,3,0,0.5447736,24.546,92.34,10.136,100,0.988,0.106
04-09-2021 05:35,6,0,1.0895472,24.567,92.44,9.937,100,1.327,0.136
04-09-2021 05:40,1,0,0.1815912,24.59,92.547,9.735,100,1.715,0.073
04-09-2021 05:45,2,0,0.3631824,24.615,92.659,9.534,100,2.148,0.091
04-09-2021 05:50,4,0,0.7263648,24.642,92.773,9.342,100,2.627,0.117
04-09-2021 05:55,1,0,0.1815912,24.671,92.887,9.165,100,3.149,0.112
04-09-2021 06:00,3,0,0.5447736,24.7,92.999,9.009,100,3.986,0.067
04-09-2021 06:05,4,0,0.7263648,24.731,93.105,8.876,100,5.634,0.01
04-09-2021 06:10,1,0,0.1815912,24.762,93.203,8.768,100,8.516,0.018
04-09-2021 06:15,2,0,0.3631824,24.795,93.29,8.683,100,12.709,0.011
04-09-2021 06:20,2,0,0.3631824,24.829,93.362,8.617,100,17.996,0.026
04-09-2021 06:25,2,0,0.3631824,24.865,93.415,8.568,100,24.157,0.019
04-09-2021 06:30,8,0,1.4527296,24.903,93.447,8.534,100,30.974,0.021
04-09-2021 06:35,5,0,0.907956,24.944,93.453,8.512,100,38.229,0.028
04-09-2021 06:40,8,0,1.4527296,24.988,93.431,8.5,100,45.702,0.054
04-09-2021 06:45,3,0,0.5447736,25.036,93.376,8.496,100,53.175,0.055
04-09-2021 06:55,9,0,1.6343208,25.142,93.157,8.498,100,67.247,0.021
04-09-2021 07:00,8,0,1.4527296,25.202,92.985,8.499,100,73.524,0.026
04-09-2021 07:05,14,0,2.5422768,25.265,92.771,8.5,100,79.336,0.028
04-09-2021 07:10,16,0,2.9054592,25.333,92.518,8.501,100,84.856,0.021
04-09-2021 07:15,18,0,3.2686416,25.405,92.229,8.503,100,90.236,0.042
04-09-2021 07:20,24,0,4.3581888,25.479,91.912,8.51,100,95.546,0.043
04-09-2021 07:25,26,0,4.7213712,25.555,91.571,8.523,100,100.856,0.043
04-09-2021 07:30,34,0,6.1741008,25.633,91.213,8.546,100,106.237,0.017
04-09-2021 07:35,41,0,7.4452392,25.712,90.843,8.58,100,111.756,0.019
04-09-2021 07:40,45,0,8.171604,25.792,90.466,8.628,100,117.485,0.018
04-09-2021 07:45,59,0,10.7138808,25.871,90.088,8.693,100,123.493,0.013
04-09-2021 07:50,71,0,12.8929752,25.949,89.715,8.776,100,129.849,0.01
04-09-2021 07:55,85,0,15.435252,26.025,89.353,8.881,100,136.624,0.01
04-09-2021 08:00,92,0,16.7063904,26.099,89.007,9.008,100,143.901,0.03
04-09-2021 08:05,106,0,19.2486672,26.171,88.678,9.159,100,151.754,0.036
04-09-2021 08:10,117,0,21.2461704,26.241,88.365,9.331,100,160.218,0.035
04-09-2021 08:15,135,0,24.514812,26.31,88.063,9.518,100,169.276,0.025
04-09-2021 08:20,151,0,27.4202712,26.378,87.768,9.717,100,178.882,0.021
04-09-2021 08:25,166,0,30.1441392,26.447,87.473,9.921,100,188.991,0.02
04-09-2021 08:30,176,0,31.9600512,26.516,87.174,10.126,100,199.557,0.009
04-09-2021 08:35,184,0,33.4127808,26.588,86.865,10.327,100,210.537,0.006
04-09-2021 08:40,199,0,36.1366488,26.662,86.54,10.518,100,221.884,0.006
04-09-2021 08:45,211,0,38.3157432,26.74,86.196,10.695,100,233.554,0.005
04-09-2021 08:55,223,0,40.4948376,26.909,85.424,10.985,100,257.681,0.003
04-09-2021 09:00,226,0,41.0396112,27.002,84.987,11.089,100,270.176,0.006
04-09-2021 09:05,219,0,39.7684728,27.101,84.512,11.163,100,283.184,0.014
04-09-2021 09:10,224,0,40.6764288,27.206,84.001,11.21,100,296.878,0.013
04-09-2021 09:15,223,0,40.4948376,27.316,83.459,11.235,100,311.275,0.017
04-09-2021 09:20,241,0,43.7634792,27.43,82.891,11.246,100,326.259,0.017
04-09-2021 09:25,255,0,46.305756,27.547,82.301,11.249,100,341.71,0.022
04-09-2021 09:30,287,0,52.1166744,27.667,81.696,11.251,100,357.511,0.024
04-09-2021 09:35,295,0,53.569404,27.789,81.079,11.259,100,373.543,0.018
04-09-2021 09:40,325,0,59.01714,27.912,80.456,11.279,100,389.689,0.024
04-09-2021 09:45,368,0,66.8255616,28.036,79.832,11.317,100,405.83,0.02
04-09-2021 09:50,380,0,69.004656,28.159,79.213,11.382,100,421.847,0.017
04-09-2021 09:55,408,0,74.0892096,28.28,78.603,11.479,100,437.624,0.006
04-09-2021 10:00,435,0,78.992172,28.399,78.006,11.614,100,453.513,0.003
04-09-2021 10:05,440,0,79.900128,28.516,77.427,11.79,100,470.226,0.005
04-09-2021 10:10,418,0,75.9051216,28.63,76.866,12.001,100,488.302,0.01
04-09-2021 10:15,476,0,86.4374112,28.742,76.321,12.242,100,507.638,0.011
04-09-2021 10:20,491,0,89.1612792,28.852,75.793,12.502,100,527.602,0.009
04-09-2021 10:25,472,0,85.7110464,28.96,75.279,12.774,100,547.561,0.008
04-09-2021 10:30,580,0,105.322896,29.067,74.779,13.049,100,566.883,0.006
04-09-2021 10:35,558,0,101.3278896,29.173,74.292,13.318,100,584.935,0.006
04-09-2021 10:40,550,0,99.87516,29.278,73.816,13.573,100,601.085,0.01
04-09-2021 10:50,516,0,93.7010592,29.489,72.893,14.007,100,625.147,0.013
04-09-2021 10:55,631,0,114.5840472,29.594,72.444,14.168,100,631.796,0.005
04-09-2021 11:00,589,0,106.9572168,29.7,72.002,14.282,100,634.891,0
04-09-2021 11:05,535,0,97.151292,29.807,71.569,14.344,100,635.698,0
04-09-2021 11:10,622,0,112.9497264,29.912,71.148,14.354,100,635.693,0
04-09-2021 11:15,584,0,106.0492608,30.014,70.746,14.318,100,635.686,0
04-09-2021 11:20,560,0,101.691072,30.112,70.369,14.24,100,635.677,0
04-09-2021 11:25,525,0,95.33538,30.203,70.023,14.125,100,635.664,0
04-09-2021 11:30,491,0,89.1612792,30.286,69.715,13.978,100,635.649,0
04-09-2021 11:35,479,0,86.9821848,30.358,69.452,13.804,100,635.631,0
04-09-2021 11:40,524,0,95.1537888,30.417,69.239,13.607,100,635.61,0
04-09-2021 11:45,505,0,91.703556,30.462,69.084,13.394,100,635.586,0
04-09-2021 11:50,512,0,92.9746944,30.491,68.993,13.168,100,635.56,0
04-09-2021 11:55,631,0,114.5840472,30.502,68.972,12.935,100,635.531,0.002
04-09-2021 12:00,565,0,102.599028,30.493,69.027,12.7,100,632.873,0.004
04-09-2021 12:05,491,0,89.1612792,30.464,69.158,12.464,100,622.947,0.009
04-09-2021 12:10,434,0,78.8105808,30.415,69.361,12.224,100,602.039,0.008
04-09-2021 12:15,471,0,85.5294552,30.351,69.625,11.975,100,569.981,0.014
04-09-2021 12:20,414,0,75.1787568,30.273,69.94,11.712,100,529.539,0.014
04-09-2021 12:25,401,0,72.8180712,30.184,70.295,11.428,100,483.481,0.012
04-09-2021 12:30,426,0,77.3578512,30.088,70.679,11.118,100,434.573,0.006
04-09-2021 12:35,459,0,83.3503608,29.986,71.081,10.775,100,385.582,0.005
04-09-2021 12:40,436,0,79.1737632,29.883,71.491,10.395,100,339.273,0.005
04-09-2021 12:50,494,0,89.7060528,29.681,72.288,9.498,100,265.773,0.006
04-09-2021 12:55,503,0,91.3403736,29.588,72.654,8.968,100,244.114,0.006
04-09-2021 13:00,524,0,95.1537888,29.504,72.985,8.379,100,233.333,0.024
04-09-2021 13:05,559,0,101.5094808,29.43,73.277,7.734,100,229.831,0.026
04-09-2021 13:10,501,0,90.9771912,29.367,73.533,7.045,100,229.074,0.031
04-09-2021 13:15,482,0,87.5269584,29.313,73.759,6.334,100,228.468,0.015
04-09-2021 13:20,529,0,96.0617448,29.267,73.967,5.622,100,227.98,0.022
04-09-2021 13:25,506,0,91.8851472,29.227,74.164,4.932,100,227.577,0.02
04-09-2021 13:30,536,0,97.3328832,29.192,74.359,4.285,100,227.226,0.025
04-09-2021 13:35,557,0,101.1462984,29.16,74.563,3.704,100,226.893,0.025
04-09-2021 13:40,628,0,114.0392736,29.13,74.784,3.211,100,226.545,0.026
04-09-2021 13:45,560,0,101.691072,29.1,75.031,2.829,100,226.149,0.029
04-09-2021 13:50,529,0,96.0617448,29.069,75.313,2.579,100,225.672,0.027
04-09-2021 13:55,516,0,93.7010592,29.036,75.64,2.484,100,225.08,0.046
04-09-2021 14:00,612,0,111.1338144,28.998,76.02,2.564,100,224.326,0.07
04-09-2021 14:05,479,0,86.9821848,28.956,76.453,2.824,100,223.362,0.07
04-09-2021 14:10,409,0,74.2708008,28.909,76.932,3.254,100,222.163,0.051
04-09-2021 14:15,333,0,60.4698696,28.857,77.443,3.833,100,220.736,0.285
04-09-2021 14:20,219,0,39.7684728,28.802,77.971,4.533,100,219.114,0.367
04-09-2021 14:25,160,0,29.054592,28.744,78.5,5.331,100,217.326,0.57
04-09-2021 14:30,137,0,24.8779944,28.683,79.016,6.199,100,215.402,0.588
04-09-2021 14:35,128,0,23.2436736,28.621,79.502,7.113,100,213.374,0.53
04-09-2021 14:45,133,0,24.1516296,28.492,80.326,8.973,100,209.125,0.176
04-09-2021 14:50,160,0,29.054592,28.427,80.633,9.869,100,206.965,0.2
04-09-2021 14:55,166,0,30.1441392,28.363,80.849,10.708,100,204.822,0.183
04-09-2021 15:00,178,0,32.3232336,28.301,80.962,11.465,100,202.727,0.072
04-09-2021 15:05,195,0,35.410284,28.239,80.969,12.127,100,200.695,0.018
04-09-2021 15:10,196,0,35.5918752,28.18,80.881,12.686,100,198.719,0.029
04-09-2021 15:15,191,0,34.6839192,28.121,80.72,13.147,100,196.765,0.024
04-09-2021 15:20,173,0,31.4152776,28.063,80.512,13.514,100,194.794,0.018
04-09-2021 15:25,211,0,38.3157432,28.006,80.281,13.793,100,192.763,0.017
04-09-2021 15:30,234,0,42.4923408,27.95,80.05,13.989,100,190.633,0.016
04-09-2021 15:35,208,0,37.7709696,27.893,79.845,14.105,100,188.363,0.017
04-09-2021 15:40,195,0,35.410284,27.836,79.69,14.148,100,185.911,0.011
04-09-2021 15:45,192,0,34.8655104,27.779,79.609,14.123,100,183.236,0.042
04-09-2021 15:50,211,0,38.3157432,27.72,79.627,14.034,100,180.299,0.047
04-09-2021 15:55,231,0,41.9475672,27.661,79.768,13.886,100,177.057,0.043
04-09-2021 16:00,231,0,41.9475672,27.599,80.055,13.684,100,173.261,0.01
04-09-2021 16:05,233,0,42.3107496,27.537,80.493,13.435,100,168.51,0.014
04-09-2021 16:10,225,0,40.85802,27.472,81.074,13.146,100,162.501,0.012
04-09-2021 16:15,205,0,37.226196,27.407,81.773,12.827,100,155.236,0.014
04-09-2021 16:20,195,0,35.410284,27.34,82.564,12.485,100,146.962,0.008
04-09-2021 16:25,200,0,36.31824,27.273,83.419,12.13,100,137.922,0.007
04-09-2021 16:30,197,0,35.7734664,27.205,84.312,11.77,100,128.362,0.007
04-09-2021 16:35,181,0,32.8680072,27.137,85.215,11.415,100,118.527,0.003
04-09-2021 16:45,170,0,30.870504,27,86.946,10.754,100,99.011,0.007
04-09-2021 16:50,156,0,28.3282272,26.933,87.72,10.466,100,89.82,0.007
04-09-2021 16:55,152,0,27.6018624,26.866,88.397,10.218,100,81.334,0.007
04-09-2021 17:00,140,0,25.422768,26.8,88.952,10.018,100,73.48,0.001
04-09-2021 17:05,133,0,24.1516296,26.736,89.374,9.87,100,65.86,0
